@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
2,0,0,0,15,15200,0.015394,0,0.047117,59,?
0,0,0,0,10,1567,0.161352,0,0.022381,76,?
2,2,2,3,13,10350,0.691431,2,0.862907,42,?
2,0,2,0,14,4500,0.537658,0,0.35565,39,?
0,0,1,0,17,?,1608,0,0.156104,64,?
0,0,3,0,10,3200,1.199625,0,0.103943,55,?
0,0,2,0,7,6014,0.736492,0,0,67,?
2,1,1,0,6,2880,0.329052,0,1,35,?
1,0,0,0,3,17000,0.049997,0,0,43,?
0,0,1,0,11,?,2175,0,0.039883,34,?
2,0,1,0,7,10000,0.448855,0,0.001665,43,?
1,0,0,0,14,4900,0.198531,0,0.004692,58,?
3,0,0,0,6,3361,0.546401,1,0,49,?
0,0,1,0,18,8250,0.314386,5,0.793047,62,?
0,0,0,0,8,?,183,0,0.085864,84,?
2,0,2,0,12,7888,0.438205,0,0.092045,62,?
2,0,1,0,4,8350,0.283679,0,0.248975,51,?
0,0,1,0,16,?,2506,0,0.232369,59,?
1,1,2,0,11,4178,0.479541,0,0.143504,58,?
2,0,0,0,8,5500,0.159062,0,0.769785,44,?
0,0,0,0,8,2400,0.009579,0,0.016322,56,?
1,0,0,0,10,?,349,0,0.052536,30,?
2,0,2,0,11,2000,0.803598,0,0.097268,40,?
0,0,0,0,10,10500,0.00019,0,0.0016,93,?
0,0,2,0,18,12833,0.229313,0,0.004327,60,?
0,0,1,0,10,531,1.114662,0,0.127918,75,?
1,0,2,0,16,6900,0.296624,0,0.071297,32,?
0,0,1,0,3,6000,0.196967,0,0.001429,40,?
0,0,2,0,11,?,1565,0,0.017456,59,?
0,0,1,0,9,8805,0.259028,0,0.006329,62,?
0,0,1,0,6,2702,0.583796,1,1,37,?
0,0,0,0,11,1,243.5,0,0.148847,54,?
0,0,1,0,11,5250,0.507713,0,0.538191,30,?
5,0,3,0,12,0,6530,0,0.341717,49,?
1,0,2,0,21,20000,0.248238,0,0.556688,53,?
0,0,0,0,2,?,407,0,1,36,?
2,0,1,0,7,5000,0.24935,1,0.495153,49,?
2,0,2,0,10,16210,0.214422,1,0.862079,49,?
0,11,3,2,19,12000,0.605616,0,0.878881,40,?
0,0,0,0,3,3499,0.111429,0,0.958304,43,?
0,0,0,0,2,38417,0.000026,0,1,68,?
3,0,1,2,5,16000,0.099744,0,1,57,?
1,0,2,0,10,8214,0.297261,0,0.071248,67,?
0,0,1,0,7,10000,0.291471,0,0,80,?
0,1,1,0,14,6050,0.316311,0,0.593199,52,?
0,0,4,0,21,4300,0.763311,0,0.028703,56,?
0,2,0,1,2,3300,0.082096,0,0.545636,36,?
0,0,0,0,12,?,1750,0,0.071885,71,?
0,1,0,0,11,2700,0.184006,0,0.794883,59,?
2,1,1,4,7,3725,0.408213,1,0.458071,58,?
0,0,0,0,5,962,0.590862,0,1.106893,28,?
0,0,0,0,2,3404,0,1,0.001067,62,?
0,0,2,0,10,11833,0.367923,0,0.271222,43,?
0,0,1,0,7,?,2828,0,0.095894,53,?
4,0,0,0,5,?,707,0,0.416796,43,?
2,0,1,0,9,4138,0.403962,2,0.85215,43,?
0,2,2,4,7,1800,0.484175,0,0.757475,55,?
0,0,7,0,26,2500,7.822871,1,0.775031,43,?
0,0,0,0,7,3510,0.364568,0,0.200936,56,?
0,0,0,0,8,9500,10.366488,0,0.644499,56,?
0,0,1,0,5,?,1647,0,0.028353,39,?
1,0,0,0,8,3600,0.271314,1,0.956671,28,?
2,0,0,0,1,3600,0.000555,0,1,30,?
1,0,1,0,8,6600,0.297228,0,0.017236,50,?
1,0,1,0,14,4000,0.530367,0,0.088656,33,?
0,0,0,0,5,5000,0.138172,0,0.064475,72,?
1,0,0,0,7,?,189,0,0.117212,58,?
3,0,1,0,8,5000,0.280344,0,0.001407,53,?
0,0,0,0,13,784,1.156688,2,0.782646,26,?
0,0,8,0,26,11245,0.80064,0,0.013893,60,?
3,0,0,0,5,7083,0.045878,0,0.552995,29,?
3,0,2,0,12,13233,0.453302,0,0.390517,42,?
1,0,1,0,4,4195,0.510963,1,1.078576,58,?
0,0,0,0,9,1200,0.294754,0,0.004932,86,?
0,0,0,0,14,1200,0.497918,0,0.022838,31,?
0,0,1,0,4,4003,0.373626,0,0.021198,52,?
3,0,0,0,8,3400,0.687445,0,0.5463,73,?
0,0,1,0,2,?,1739,0,0.230295,40,?
0,0,0,0,0,?,0,0,1,37,?
0,0,0,1,0,2501,0,0,1,71,?
0,0,0,0,6,20833,0.050974,0,0.467157,31,?
3,0,3,0,14,8570,0.453739,0,0.177369,32,?
0,0,0,0,15,3029,0.457096,0,0.598283,44,?
0,0,2,0,5,5000,0.586083,0,0.617685,37,?
0,0,0,0,3,3291,0.007594,0,0.111985,26,?
0,0,2,0,8,?,1637,0,0.124033,77,?
1,0,1,0,17,4050,0.333498,1,0.146339,53,?
0,0,1,0,5,7446,0.333826,0,0,34,?
1,0,2,0,13,3929,0.652417,0,0.067757,79,?
4,0,1,0,11,6000,0.34161,0,0.301814,62,?
2,0,0,0,10,2742,0.557054,0,0.635835,48,?
0,0,2,0,15,5800,0.404068,0,0.028479,77,?
0,0,1,0,2,2500,0.182727,0,0.012856,89,?
4,0,2,0,6,13200,0.3149,0,0.15886,56,?
0,0,2,0,15,?,5271,0,0.007884,88,?
1,0,2,0,3,3333,0.685963,0,1,30,?
4,0,1,0,19,?,4919,0,0.147878,49,?
4,0,2,0,8,13333,0.363957,3,0.324506,33,?
0,0,2,0,16,2900,2.065495,0,0.802671,45,?
2,0,1,0,7,5942,0.321723,0,0.116628,34,?
0,0,0,0,1,2500,0.009996,0,1,40,?
0,0,1,0,8,8850,0.241329,0,0.795547,46,?
2,0,1,0,11,16000,0.199488,0,0.468372,69,?
?,0,0,0,7,?,0,0,0,88,?
0,0,4,0,18,7801,0.592925,2,0.378283,68,?
1,0,1,0,20,7000,0.171975,1,0.679041,61,?
0,0,1,0,9,8083,0.301089,0,0.018886,56,?
0,0,0,1,0,714,0,0,1,44,?
2,0,1,0,7,35400,0.045055,0,0.071273,47,?
0,0,1,0,10,5270,0.162967,0,0.020577,47,?
0,0,1,0,10,?,3437,0,0.308526,45,?
0,0,0,0,7,2150,0.106927,0,0.004203,65,?
0,0,0,0,2,4100,0.129968,1,1.068493,25,?
2,0,0,0,10,6200,0.162071,0,0.62942,32,?
0,0,1,0,10,3950,0.299671,0,0.021484,56,?
2,0,0,0,4,7000,0.167262,0,0.955234,41,?
2,0,1,0,5,8328,0.339176,1,0.057002,45,?
0,0,2,0,6,?,4224,0,0.001428,41,?
0,0,2,0,14,6100,0.510572,2,0.028824,49,?
2,0,1,0,11,8400,0.33008,0,0.050601,50,?
0,0,0,0,2,20000,0.016899,0,0.183374,92,?
0,0,0,0,6,3000,0.041986,0,0.410513,58,?
0,0,3,0,7,7916,0.716054,0,0.004877,49,?
0,0,0,0,9,5000,0.161968,0,0.191265,41,?
0,0,1,0,7,4800,0.496355,0,0.011448,63,?
0,0,0,0,2,3000,0.012996,0,0.064729,87,?
0,1,1,0,9,?,521,0,0,41,?
2,1,0,0,3,?,426,1,1,46,?
?,0,1,0,13,?,921,0,0.015779,68,?
0,0,0,0,16,10833,0.138545,0,0.118795,34,?
1,0,2,0,18,7274,0.363436,0,0.384674,49,?
3,0,1,0,4,3874,0.394581,0,0.160285,44,?
0,0,15,0,26,3816,5.882368,0,0.373187,40,?
2,0,4,0,9,3000,0.757081,0,1,46,?
0,0,1,0,6,?,2825,1,0.743485,60,?
0,0,3,0,10,9643,0.506947,1,0.413291,69,?
3,0,0,0,6,4500,0.303266,0,0.23093,40,?
1,0,0,0,9,6000,0.188802,0,0.527702,37,?
3,0,4,0,10,6154,0.564907,1,0.090194,35,?
1,0,2,0,12,9832,0.422353,0,0.75695,60,?
0,0,0,0,10,?,47,0,0.000996,73,?
1,0,1,0,17,16000,0.205425,0,0.000686,53,?
0,0,1,0,10,4800,0.284524,0,0.002358,31,?
0,1,0,0,4,1500,0.351099,0,1,27,?
3,0,0,0,6,6467,0.170068,2,0.766738,38,?
1,0,2,0,9,?,1350,0,0.016234,54,?
1,0,2,0,6,4183,0.813576,0,0.589522,45,?
0,0,1,0,5,7959,0.294598,1,0.25143,45,?
0,0,1,0,4,?,3123,0,0.028614,40,?
2,0,1,0,14,5300,0.47425,0,0.540642,39,?
0,0,2,0,16,7491,0.233849,2,0.820279,57,?
0,0,1,0,15,?,2834,2,0.679436,46,?
0,0,1,0,4,?,1068,0,0.908123,33,?
1,0,2,0,16,9166,0.914585,0,0.882255,55,?
2,2,0,1,3,1680,0.420583,0,1.624585,39,?
5,0,2,0,9,6616,0.221399,0,0.034512,48,?
0,0,4,0,10,9583,0.487166,0,0.021195,63,?
0,0,0,0,2,1600,0.006871,0,1,29,?
0,0,2,0,8,8344,0.394967,0,0.091081,35,?
1,0,0,0,12,6000,0.297284,2,1.286069,45,?
2,0,2,0,23,9166,0.471037,0,0.009974,63,?
1,0,1,0,13,3600,0.524299,0,0.028167,64,?
0,0,2,0,6,5000,1.034593,0,0.004698,36,?
0,0,1,0,3,?,3037,0,0.058793,54,?
0,0,3,0,11,?,2687,0,0.021199,50,?
0,0,1,0,17,?,1030,0,0.177745,74,?
0,0,2,0,14,2000,1.174913,0,0.243423,58,?
0,1,0,2,1,2600,0.020761,0,1,37,?
4,0,2,0,14,7747,0.40191,0,0.02169,44,?
3,0,1,0,16,4300,0.482911,0,0,30,?
3,0,3,0,8,13900,0.273002,0,0.329207,45,?
0,1,0,2,3,3500,0.2485,1,0,27,?
2,0,2,0,14,5622,0.781256,1,0.671452,51,?
0,0,1,0,6,?,1418,0,0.210491,34,?
4,0,1,0,15,?,1792,0,0,49,?
3,0,2,0,12,10916,0.344051,0,0.413798,62,?
2,0,1,0,10,3500,0.725793,0,0.547764,46,?
0,0,13,0,19,21500,0.559881,0,0.647466,46,?
3,0,0,0,3,2400,0.371512,0,1,30,?
3,0,0,0,4,3000,0.237587,0,0.206779,44,?
0,0,2,0,13,2082,0.866539,0,0.062761,57,?
1,0,0,0,3,1,446.5,0,0.575222,60,?
1,0,1,0,10,20000,0.19259,0,0.313004,32,?
0,0,2,0,7,8500,0.33549,0,0,52,?
0,0,0,0,10,4400,0.30743,3,1.013498,30,?
0,0,0,0,12,0,8,0,0.000222,66,?
0,0,1,0,9,?,3690,0,0.225385,51,?
2,0,1,0,8,10100,0.174933,0,0.23052,52,?
3,0,1,0,4,10000,0.110589,0,1,45,?
1,0,5,0,11,22500,0.21839,1,0.254401,52,?
0,0,0,0,2,2807,0.016738,0,0.262956,26,?
1,1,1,0,4,9000,0.383624,4,0.107817,40,?
0,0,2,0,10,?,2212,0,0.039999,48,?
0,0,0,0,6,4166,0.008639,0,0.025048,56,?
0,0,1,0,8,4416,0.177043,0,0.046303,52,?
0,0,0,0,3,4160,0.119923,0,0.304881,50,?
0,0,1,0,7,2950,0.50898,0,0.140693,32,?
?,0,4,0,23,?,2392,1,0.112147,58,?
3,0,0,0,6,2000,0.895552,0,0.74042,37,?
0,0,1,0,13,6926,0.210481,0,0.322111,54,?
0,0,2,0,13,2072,0.463579,2,0.256344,72,?
0,0,1,0,13,?,1171,0,0.033308,65,?
0,0,1,0,6,?,1456,0,0.027768,43,?
1,0,3,0,17,6461,0.619003,0,0.156644,58,?
4,0,1,0,4,16180,0.149805,0,0.004952,52,?
0,0,0,0,4,6000,0.161473,1,1.044811,32,?
0,0,0,0,14,4300,0.288305,1,0.900317,55,?
0,0,0,0,2,?,113,0,0.429497,52,?
0,0,2,0,10,4870,0.456169,1,0.008939,58,?
0,0,4,0,13,10000,0.621038,0,0.013074,46,?
0,0,0,0,5,?,94,0,0.076022,72,?
1,1,1,2,9,2500,0.844862,1,1.874251,29,?
1,0,0,0,3,4229,0.281797,0,0.664972,46,?
0,0,2,0,14,?,3929,2,0.822243,68,?
0,0,1,0,4,?,1692,0,0.156892,51,?
?,0,1,0,5,?,1569,0,0,65,?
0,0,0,0,5,4900,0.155683,1,0.49308,39,?
0,0,1,0,14,12000,0.391884,0,0.250926,42,?
0,0,3,0,12,?,6867,0,0.493904,53,?
0,0,0,1,1,?,98,0,0.174728,46,?
2,0,1,0,12,7000,0.382231,0,0.12554,37,?
3,0,2,0,6,5047,0.327853,0,0.044839,44,?
0,0,1,0,22,9800,0.470156,0,0.670194,50,?
0,0,1,0,8,65000,0.214443,2,0.000453,58,?
2,0,0,0,7,1875,0.380064,0,0.233288,47,?
0,0,0,0,1,1400,0.028551,1,0.118653,73,?
0,0,1,0,26,3476,0.350014,0,0.012473,58,?
2,0,1,0,7,6331,0.204517,0,0.109082,48,?
1,0,2,0,11,7135,0.254765,0,0.259181,49,?
0,0,2,0,7,8028,0.218956,0,0.267456,69,?
1,0,0,0,5,2100,0.191813,0,0.427091,26,?
1,0,1,0,17,3500,0.70894,0,0.432532,43,?
0,0,0,0,20,14300,0.283337,1,0.260397,67,?
1,0,1,0,11,25000,0.172833,2,0.076175,71,?
0,0,0,1,1,4166,0.00384,0,1,56,?
0,0,1,0,5,3000,0.451849,1,0.050287,41,?
2,0,2,0,12,12100,0.300967,0,0.03452,44,?
1,0,1,0,13,8500,0.356429,0,0.723379,64,?
0,0,1,0,17,?,2841,0,0.298144,42,?
0,0,0,0,5,?,707,0,1,29,?
0,1,1,0,5,3333,0.323635,0,0.505825,61,?
0,0,0,0,5,?,34,0,0.070056,36,?
1,0,1,0,3,6500,0.137825,0,0.178441,59,?
0,0,1,0,5,5800,0.110671,0,0.088617,59,?
0,0,2,0,6,1617,1.583436,0,0.531758,73,?
1,0,1,0,10,8333,0.292297,0,0.029896,45,?
1,0,2,0,6,4800,0.325765,0,0.567312,43,?
0,0,2,0,6,5293,0.534945,0,0.023874,42,?
?,0,0,0,5,?,19,0,0.021999,73,?
0,0,1,0,9,7124,0.40814,0,0.464919,42,?
0,0,1,0,8,?,973,0,0.037544,84,?
3,0,2,0,10,9040,0.559673,0,0.417552,52,?
1,0,2,0,3,6000,0.295617,0,1.008714,55,?
0,0,1,0,10,5800,0.645406,0,0.159173,62,?
0,0,0,0,4,10000,0.012199,0,0.120026,89,?
2,0,3,0,5,11105,0.223483,0,0.113099,50,?
5,0,0,0,18,7636,0.362315,0,0.634017,43,?
0,0,0,0,1,?,3,0,1,77,?
0,0,2,0,10,7917,0.551654,0,0.78033,80,?
1,0,0,0,1,1700,0.239271,0,1,25,?
2,0,0,0,5,3700,0.121589,0,0,53,?
0,0,1,0,11,?,1173,0,0.445818,34,?
0,0,1,0,6,8333,0.075114,0,0.119911,41,?
2,0,1,0,8,7380,0.361875,0,0.425646,45,?
1,2,2,0,11,4482,0.232211,3,0,53,?
0,0,2,0,9,7750,0.363179,0,0.510303,49,?
0,0,0,0,4,1000,0.024975,0,0.094781,29,?
0,0,3,0,14,9900,0.61519,1,0.556851,53,?
2,0,1,0,7,9000,0.288523,0,0.042017,47,?
1,0,2,0,9,5415,0.287112,0,0.273515,49,?
1,0,1,0,15,5800,0.553525,4,0.734881,57,?
0,0,0,0,5,1600,0.702061,0,0.405953,34,?
2,0,2,0,18,6000,0.538244,0,0.089336,52,?
0,0,1,0,4,5416,0.059073,0,0,81,?
4,0,0,0,8,7590,0.306942,1,0.650717,45,?
0,0,0,0,17,6583,0.020049,2,0.08693,49,?
1,0,2,0,20,4736,0.822673,1,0.561111,43,?
0,0,1,0,5,?,1272,0,0.058229,49,?
0,0,0,0,3,?,11,0,0.009439,74,?
0,0,0,0,8,6166,0.047349,0,0.036049,56,?
0,1,1,0,13,11000,0.303245,6,0.888475,53,?
0,0,0,0,16,3000,0.529823,0,0.612217,74,?
0,0,0,0,5,?,0,0,0,76,?
0,0,0,0,13,8952,0.201497,1,0.030669,36,?
2,0,2,0,16,12414,0.535642,0,0.597934,59,?
0,0,0,0,13,4700,0.061902,0,0,81,?
1,0,1,0,12,6969,0.461406,0,0.379826,51,?
0,0,0,0,5,4500,0.008887,0,0.040787,71,?
0,1,0,4,4,?,1082,4,1,31,?
?,0,0,2,3,?,443,0,0.832168,60,?
2,0,1,0,6,3466,0.542256,0,0.024997,35,?
0,0,0,4,0,?,0,0,1,38,?
0,0,0,0,7,4166,0.077514,0,0,60,?
0,0,0,0,1,7500,0.004266,0,0.043718,48,?
1,0,1,0,11,5200,0.411267,0,0.044741,31,?
0,0,0,0,3,2166,0.217813,0,2159,73,?
3,0,1,0,10,4166,0.677706,0,0.138313,52,?
0,0,1,0,21,9500,0.189769,0,0.096086,65,?
3,1,1,0,11,4480,0.578442,3,0.855119,49,?
0,0,0,2,1,4027,0.177756,0,1,28,?
0,0,0,0,1,2666,0.042745,0,1,27,?
0,0,2,0,6,2900,0.994485,0,1,49,?
0,0,1,0,8,?,2215,1,0.05542,59,?
0,0,0,0,2,2500,0,0,1,32,?
0,0,0,0,2,864,0,0,0,23,?
0,0,0,0,4,9300,0.003225,0,0.037017,56,?
0,0,0,0,6,6133,0.110858,0,1,33,?
0,0,0,0,4,9866,0.002027,0,0.015089,52,?
0,0,0,0,8,2000,0.15992,0,0.211871,33,?
0,0,1,0,5,2500,0.278289,0,0,65,?
0,0,1,0,11,?,881,0,0.014848,83,?
4,0,1,0,5,7937,0.422525,0,0.171728,42,?
6,0,1,0,17,13750,0.455967,0,0.968555,56,?
3,2,1,5,4,6250,0.486802,1,0.999724,47,?
0,0,0,0,6,?,3,0,0.002399,74,?
0,0,1,0,4,6600,0.177094,0,0,53,?
0,0,0,2,9,0,1180,1,0.401453,44,?
0,0,1,1,6,1442,0.582814,2,0.838625,66,?
2,0,1,0,5,5600,0.408141,1,0.368975,40,?
0,0,0,0,4,?,195,0,0.144963,50,?
1,0,1,0,14,7800,0.294065,2,0.121997,58,?
0,0,0,0,8,?,1040,0,0.104863,55,?
?,0,0,0,4,?,562,0,0.399194,80,?
0,0,1,0,12,?,1648,0,0.06178,35,?
0,0,1,0,2,?,904,0,0.010922,83,?
0,0,0,0,3,2426,0.370416,0,0.85318,39,?
3,0,1,0,11,5363,0.412565,0,0.094672,37,?
1,0,1,0,4,1039,1.471154,0,0.313241,60,?
0,0,0,0,3,3505,0,0,1,86,?
0,0,0,0,5,5000,0.147371,0,0.311414,54,?
0,0,1,0,12,1250,0.490008,0,0.003088,51,?
4,0,2,0,12,9235,0.199329,0,0.051645,47,?
0,0,2,0,9,5833,0.188378,0,0,63,?
0,0,0,0,1,?,16,0,0.03406,87,?
0,0,1,0,18,10500,0.069612,0,0.006855,74,?
0,0,1,0,3,?,1253,0,0.091478,48,?
?,0,1,0,16,?,2748,2,0.661625,69,?
2,0,1,0,6,?,1431,0,0.070497,49,?
2,0,2,0,21,10200,0.185864,0,0.056956,57,?
1,0,2,0,6,5300,0.204867,0,0.007579,57,?
1,0,1,0,6,4546,0.597537,0,0.101997,46,?
1,0,2,0,8,7027,0.368384,0,0.017405,38,?
0,0,2,0,18,?,3630,0,0.410531,52,?
2,0,2,1,4,2000,0.753123,1,1,46,?
1,0,2,0,8,5880,0.447883,0,0.356689,34,?
0,0,2,0,4,?,3801,0,0.052399,42,?
0,0,2,1,9,?,4367,1,0.256777,49,?
1,0,1,0,5,3500,0.080548,0,0.073644,57,?
0,0,3,0,9,6208,0.694476,3,0.029665,46,?
3,0,4,0,10,14000,1.132419,0,0.206812,41,?
0,1,0,4,4,?,679,0,1.354323,53,?
0,0,2,0,15,8950,0.509217,0,0.239152,62,?
0,0,0,0,3,850,0.430082,0,1,26,?
3,0,0,1,7,7000,0.180117,0,0.872142,40,?
2,0,0,0,5,?,825,0,0.382043,39,?
0,0,2,0,12,7084,0.530699,0,0.683047,33,?
0,0,1,0,11,3333,0.685663,0,0.007948,39,?
2,1,2,0,8,6883,0.726903,0,0.178442,49,?
2,2,0,0,6,1842,0.195876,0,1.06367,28,?
3,0,2,0,9,3900,0.473212,0,0.386313,44,?
2,0,1,0,6,10000,0.157284,0,0.029039,60,?
0,0,0,0,4,2400,0.178259,0,0,25,?
0,0,2,0,8,17790,0.368501,0,0.62433,63,?
0,0,0,0,15,1500,0.901399,0,0.187876,63,?
0,1,0,0,4,3500,0.051985,1,0.365383,58,?
0,2,0,0,8,3400,0.255807,1,0.118783,33,?
0,0,1,0,6,7933,0.257751,0,0.365782,66,?
0,0,2,0,9,5800,0.29064,0,0.34142,61,?
1,0,1,0,2,5000,0.210958,0,0.134607,56,?
0,0,0,0,4,?,593,0,0.954761,28,?
1,0,0,0,11,6700,0.068199,0,0.703148,31,?
0,0,0,0,5,3000,0.212596,0,0.271638,42,?
1,0,1,0,2,4766,0.225718,0,1,36,?
4,0,2,0,8,17833,0.344174,2,0.330187,44,?
1,0,1,0,7,2885,0.626126,0,0.235419,57,?
2,4,1,1,7,3000,0.674109,0,1.071799,43,?
3,0,0,0,7,6246,0.02001,0,0.092116,51,?
1,0,1,0,14,5797,0.399103,0,0,42,?
2,0,2,0,5,8750,0.191292,0,0.984508,38,?
0,0,0,0,12,10833,0.03249,0,0.035332,33,?
0,0,0,0,15,2000,0.018491,0,0.008716,65,?
1,0,4,0,9,8100,0.446612,0,0.933375,45,?
1,0,1,0,11,7100,0.158147,0,0.031391,69,?
0,0,1,0,6,6764,0.261789,1,0.027645,52,?
0,0,0,0,12,2917,0.023989,0,0.046879,65,?
1,0,2,0,9,4660,0.571337,0,0.042135,74,?
0,0,2,0,12,10500,0.192172,0,0.518121,73,?
0,0,0,0,1,5000,0.09818,0,0.975656,41,?
1,0,0,0,9,2254,0.282927,0,0.007856,40,?
2,0,1,0,8,7800,0.20382,0,0.437408,44,?
1,0,1,0,3,2300,0.341591,0,0,50,?
0,0,0,0,4,4001,0.007246,0,0.020483,67,?
2,2,1,9,14,13000,0.461734,2,0.005193,48,?
1,0,1,0,2,5880,0.247577,0,3264,52,?
0,0,0,0,6,9485,0.004955,0,0.062997,75,?
1,0,0,0,19,3500,0.181662,0,0.004179,61,?
0,0,0,0,7,1,264.5,0,0.012814,49,?
0,0,1,0,8,3645,0.386177,0,0.085625,67,?
2,0,1,0,17,8750,0.335162,1,0.003786,46,?
0,0,0,0,7,5319,0.120865,0,0.01626,49,?
1,0,1,0,9,4120,0.071827,0,0.053696,59,?
0,0,0,0,5,7425,0,0,1,72,?
2,0,0,0,5,4240,0.053054,0,0.047445,69,?
0,0,1,0,9,8487,0.233271,0,0.121852,52,?
2,0,1,0,11,1374,2.891636,0,0.320655,45,?
0,0,0,0,3,3966,0.10184,0,0.979777,69,?
2,0,2,0,8,7080,0.363649,0,0.033786,48,?
?,0,0,0,4,?,3,0,0.007093,59,?
1,0,1,1,18,6666,0.418179,0,0.61189,56,?
2,0,7,0,14,7798,0.748686,0,0.210549,34,?
0,1,0,0,12,3626,0.477805,0,0.785526,80,?
0,0,0,0,1,?,0,0,0,84,?
2,0,1,0,5,3500,0.295059,0,0.011046,47,?
1,0,1,0,17,3063,0.234008,0,0.030835,55,?
0,0,0,0,4,820,0.663825,0,0.138977,24,?
0,0,1,0,6,6100,0.249959,1,0.123134,54,?
2,0,0,0,8,3900,0.299667,0,1,53,?
1,0,1,0,16,10199,0.241961,0,0.264084,41,?
0,0,2,0,14,9700,0.429337,0,0.161939,43,?
0,0,1,0,8,4200,0.515115,0,0.36548,51,?
0,0,0,0,11,4887,0.010229,0,0.0201,61,?
1,0,0,0,3,1600,0.070581,0,0.331449,45,?
2,0,2,0,17,6783,0.320165,0,0.138554,41,?
0,0,0,0,2,2700,0.28582,0,0.336627,62,?
2,0,0,0,8,6400,0.019372,0,0.070245,39,?
0,0,0,0,7,?,2701,1,1.0015,47,?
0,0,3,0,12,6916,0.68122,0,0.189787,49,?
1,0,0,0,7,5000,0.224955,1,0.844158,54,?
0,0,0,0,2,1666,0,1,0,26,?
0,0,2,0,6,4500,0.360809,0,0.043792,77,?
0,0,1,0,8,5360,0.214139,0,0.093171,57,?
0,0,0,0,2,5200,0.054989,0,0,28,?
1,0,5,0,9,287662,0.011941,0,0.151357,59,?
5,0,1,0,5,4800,0.303895,0,0.061146,56,?
0,0,1,1,11,24666,0.221956,1,0.313764,59,?
0,0,1,0,6,?,1720,0,0.051304,34,?
?,0,0,0,2,?,0,0,0,69,?
0,0,0,0,4,5700,0.185231,0,0.892274,31,?
0,0,0,0,8,6550,0.009006,0,0.019431,43,?
3,0,2,0,6,30000,0.262925,1,0.109793,41,?
1,1,2,0,15,6000,0.680887,0,0.322226,63,?
1,0,2,0,20,5500,0.456644,1,0.099315,54,?
0,0,2,0,9,?,2808,0,0.771742,56,?
0,0,1,0,14,6187,0.439884,0,0.114987,67,?
?,0,1,0,16,?,3028,0,0.153125,63,?
4,0,1,0,18,?,2631,0,0.031715,51,?
0,0,1,0,2,4166,0.184305,0,0.054024,65,?
0,0,10,0,24,25000,0.395344,1,0.339853,61,?
0,0,0,0,6,2579,0.544186,0,0.8725,34,?
0,0,0,1,5,4600,0.061508,2,0.994006,49,?
2,0,0,0,8,6872,0.105631,0,0.399732,64,?
1,0,3,0,16,15000,0.479635,0,0.147153,54,?
0,0,0,0,3,5000,0,0,0,57,?
0,0,3,0,8,?,7457,0,0.254108,51,?
3,0,2,0,7,15082,0.170788,0,0.220208,48,?
0,0,0,0,5,7941,0.005792,0,0.039113,82,?
2,0,0,2,1,1249,0.1488,0,1,31,?
0,0,1,0,4,3750,0.2506,0,0.065851,50,?
0,0,0,0,1,2880,0.009025,0,0.619557,24,?
0,0,0,0,18,4003,0.220779,0,0.32974,50,?
0,0,1,0,8,?,1044,0,0.490167,55,?
1,0,1,0,4,4969,0.270624,0,0.008253,62,?
0,0,0,0,7,4800,0.005416,0,0.024277,65,?
0,0,2,0,12,?,2058,0,0.224828,60,?
1,0,0,0,5,?,100,0,0.064391,76,?
0,0,2,0,12,6500,0.478542,0,0.333992,54,?
1,0,0,1,2,1499,0.434667,2,1,40,?
0,1,0,0,14,9466,0.103201,6,0.255755,63,?
0,0,1,0,9,12454,0.244801,0,0.63901,63,?
0,0,2,0,9,?,3099,0,0.018732,46,?
2,1,2,0,9,12404,0.348085,1,0.65121,54,?
2,0,2,0,7,8285,0.467536,0,0.786221,40,?
0,0,3,0,21,9807,0.357565,0,0.062696,46,?
0,0,0,0,9,3401,0.492945,3,0.977232,63,?
0,0,0,0,7,6800,0.101162,0,0.255019,27,?
1,0,2,0,8,2254,0.332594,2,0.173205,46,?
1,0,0,0,6,15100,0.017549,0,0.239048,58,?
0,0,0,0,4,?,13,0,0.012027,85,?
1,0,0,0,9,11111,0.028438,0,0.017407,72,?
0,0,2,0,10,10800,0.279511,4,0.86881,31,?
0,0,2,0,16,8602,0.724282,0,0.743006,56,?
0,0,2,1,11,4000,0.494876,0,0.049324,50,?
3,0,0,0,1,8750,0.000914,0,1,50,?
0,0,2,0,17,11291,0.38204,0,0.005047,58,?
0,0,1,0,8,10166,0.306482,0,0,53,?
0,0,1,0,10,4573,0.617184,0,0.784246,60,?
0,0,3,0,17,19580,0.295286,0,0.122496,61,?
0,0,0,0,6,2880,0.184658,0,0.307249,33,?
0,0,1,1,1,?,620,1,1,47,?
0,0,0,0,9,2533,0.622336,0,0.613244,33,?
0,2,0,3,10,?,1135,0,0.699255,53,?
0,0,2,0,9,?,5394,1,0.308088,40,?
